Temperatura,Personas,Electrodomesticos,Consumo_kWh
23.968354156543132,4.0,9.0,48.299474978081726
20.90027917250541,3.0,17.0,57.57761728241867
26.442487697808488,1.0,17.0,57.51811890803606
18.431008685603345,3.0,11.0,41.310346449819114
17.78792844064731,3.0,20.0,53.51994253240156
18.254525186245715,4.0,17.0,60.654848620186044
17.250346046572332,3.0,17.0,50.68459423878786
22.615514046657307,4.0,15.0,60.41925706117031
20.146289649654562,5.0,,45.288310326352935
,3.0,8.0,47.555927095555084
26.28414409291303,2.0,19.0,57.521871102128955
20.300600859729776,2.0,20.0,60.15924379611559
29.149591266177268,2.0,16.0,57.87843152597705
,4.0,6.0,36.67749158902156
23.286070603129637,4.0,9.0,46.70894453005338
20.450747837685213,5.0,7.0,41.86452981546423
30.93100523178345,3.0,16.0,63.00796304812498
20.25643022374923,2.0,8.0,39.59983554844136
21.921805816611098,3.0,10.0,50.703353818204455
21.402597377124856,1.0,19.0,58.1417208028521
25.18038537474891,3.0,10.0,46.82268982444179
21.04492112241713,2.0,6.0,35.69476969315126
21.55818840027653,5.0,9.0,50.53788084653267
18.752300316878717,4.0,12.0,50.368245386337996
28.39014069073714,2.0,6.0,37.78652580783969
21.23992095505426,2.0,6.0,35.1529122742642
21.925184690499137,5.0,15.0,63.9021531828343
29.42929742135891,1.0,18.0,60.56802998459667
23.122705464332636,4.0,8.0,43.68921686241196
19.652330274682935,4.0,5.0,40.2953730967808
16.162394829837265,5.0,9.0,48.118609308207034
20.774665503759188,2.0,19.0,51.567391819876605
37.23056473794026,4.0,19.0,81.34466193714745
13.705557921626447,3.0,14.0,40.186766255308505
22.335155375384566,2.0,19.0,54.23570988622494
22.85043098418471,1.0,,31.93635458885265
17.280788306252774,2.0,19.0,55.407713367683726
26.40235437298282,2.0,20.0,62.10994329141982
20.198550064121925,4.0,16.0,55.0096577407593
24.592491579060372,3.0,12.0,47.88264109902789
17.163919250692306,3.0,17.0,52.386193165354676
22.003471445453446,1.0,12.0,43.88920715168643
22.87006630420928,1.0,10.0,46.41763130046668
25.524909766241503,4.0,19.0,63.65745133555147
16.837124106064387,1.0,19.0,49.3978850502457
17.508461819421633,5.0,17.0,57.506092149934766
15.994217892115952,4.0,,
11.53689065663718,4.0,6.0,27.883617975640625
21.728176007393586,5.0,9.0,54.71257776755937
19.008698343084184,4.0,10.0,47.70747852290181
15.016209800952083,5.0,18.0,57.65554538727986
28.262679851186117,3.0,11.0,50.867369590666044
27.086368382172775,4.0,10.0,50.42629958189392
25.640688305610244,4.0,20.0,69.99826342359398
,4.0,12.0,56.60119391257454
18.49146601427939,1.0,19.0,49.54192480229177
,5.0,9.0,46.68308607325055
18.201993411711925,2.0,15.0,
22.50956447560349,,19.0,56.20452710180835
26.312695245061192,2.0,16.0,54.51388397475014
26.429688340985024,1.0,6.0,35.710008164621
15.70950127131239,1.0,7.0,32.145666639209026
17.015088479006902,1.0,6.0,24.51208570116945
,2.0,8.0,35.9338942448593
17.401797048427014,4.0,6.0,38.15519592369967
14.740586566254208,4.0,15.0,51.150857014067185
26.981634353926566,5.0,6.0,49.13398306445843
22.627853152462343,4.0,10.0,51.684757641451746
14.488864356045957,1.0,14.0,42.212081172317156
27.67277301950086,1.0,20.0,59.03127884332103
20.710755176256576,3.0,18.0,61.71336389944726
18.313206157021995,,14.0,46.97522926753754
17.615942473462567,4.0,19.0,62.13066791472358
22.12137267790002,1.0,16.0,49.437824694844345
16.13833064119236,3.0,13.0,51.096159753453925
19.55820557074929,3.0,10.0,39.93409409945667
20.800953858447034,2.0,8.0,37.85209360416148
33.234152032763305,5.0,,74.23766487409955
24.252091822422393,3.0,,42.4088787710585
18.64074453134077,3.0,14.0,44.253838102649055
,2.0,18.0,56.22320859219552
27.792343898578142,3.0,19.0,59.12043946454681
24.772750323070373,1.0,20.0,57.437956889210156
22.88712780138319,3.0,,44.26719449375836
17.665785927975016,1.0,12.0,43.78783492763923
17.877302308357955,1.0,9.0,34.98875530592081
16.322633115337062,2.0,13.0,36.85164537323537
19.08131350283837,2.0,19.0,54.954308999839064
17.913872195662762,2.0,16.0,50.579964531078865
24.783821664872598,1.0,14.0,50.980663156575076
13.644330900714966,3.0,16.0,52.922714435419344
,5.0,7.0,44.01408121417586
28.80157922242087,4.0,,45.24172867871437
18.06307221929153,2.0,6.0,24.42908356747393
10.981477210739563,3.0,6.0,30.247443840529858
14.805438889541994,4.0,15.0,59.144624005372734
19.980796309408472,5.0,16.0,56.90159930354331
22.11598630981037,2.0,9.0,37.34024637125955
23.822186170245462,5.0,7.0,48.84644543256536
24.411952799993326,1.0,16.0,
,4.0,9.0,45.83166332996583
22.072647726694402,4.0,16.0,62.19122049625242
19.02356747030452,3.0,17.0,53.38859852462925
27.893472991613397,4.0,13.0,64.38669951550851
,2.0,8.0,40.62459135932827
20.34777007227358,5.0,18.0,66.48225813572093
23.991372953852718,2.0,8.0,41.74419859389556
19.96559237635114,2.0,13.0,46.03047878436622
21.806236820218224,5.0,16.0,58.75980172077135
28.620681082917336,5.0,11.0,63.58475687928917
16.660721915509946,4.0,20.0,64.76609025909973
28.247083567181804,4.0,14.0,64.82023506214048
27.076027259170747,2.0,7.0,39.850257972366975
19.03340721425399,1.0,18.0,50.70763913384242
31.899071381263,2.0,14.0,58.037844939753256
22.24462636111997,,19.0,60.05733980678197
27.034457014324346,4.0,16.0,64.76343501704288
23.678711624323462,1.0,14.0,48.35150922555377
19.71666833539415,4.0,19.0,61.077928145022206
23.191030986345794,5.0,5.0,46.73885586298167
24.94318799304157,3.0,13.0,51.0227219641034
,1.0,12.0,45.90662247239122
25.56157029992476,2.0,7.0,38.98941212782234
13.59089085500866,,13.0,38.63016586086371
29.001647341234964,3.0,13.0,58.30316985439479
,3.0,7.0,45.171896781900934
19.266376165784592,3.0,9.0,44.50706005463605
21.09790257590591,5.0,17.0,61.51163841703683
16.301622287632753,2.0,15.0,46.335621223742784
24.190004320045773,2.0,19.0,58.24748065989034
27.13599090658844,,17.0,62.38479569570218
28.53124065001311,3.0,14.0,60.3123635439781
22.76979686894026,5.0,18.0,70.3941478034771
,2.0,18.0,
15.268629242563405,5.0,9.0,41.953293569997335
14.26611171433756,2.0,,39.37318413118361
16.533634783045617,5.0,16.0,53.19548155599047
19.387308878499173,3.0,19.0,60.835069238776015
20.275153377706165,2.0,9.0,35.76592855173923
22.040655280004046,3.0,18.0,60.705799062672575
25.96877934876305,1.0,13.0,48.853995895275304
29.288301760915605,4.0,15.0,66.54452780638208
17.715204119434915,3.0,18.0,56.69746154538543
30.23429699181348,5.0,13.0,58.59973280384369
20.27696343348104,2.0,15.0,46.52864393368334
16.329068227129895,,13.0,47.068464043678205
22.182891545894698,1.0,20.0,55.43835123153576
30.405126866238433,4.0,10.0,47.2232612291733
18.0296560951602,4.0,6.0,39.02090562662163
27.083721673626442,3.0,11.0,50.11661563049632
28.300295640464288,3.0,15.0,52.89993718132331
25.05778263549076,3.0,12.0,53.45550444641346
13.994891399348512,,7.0,25.188783545842718
14.499626980331467,2.0,19.0,56.29994425984112
18.82076151926942,5.0,17.0,61.05177461203418
33.965931672418655,3.0,13.0,61.46793567725608
12.778255762778837,1.0,10.0,38.430572408973724
26.05318803171683,5.0,6.0,
16.07457904533843,4.0,10.0,44.00993686692395
21.599761696520087,4.0,15.0,60.07134106887534
,3.0,5.0,36.52717059239048
19.513204345216838,5.0,5.0,33.7281092216155
26.350350698209073,2.0,5.0,38.399465930477795
22.63294218065223,4.0,14.0,54.31367674189891
,2.0,15.0,52.380058344112726
22.54637575375549,5.0,5.0,39.430609475563415
13.423744748212862,3.0,7.0,38.588833008839416
33.143630539957,1.0,,44.05151099948622
14.201170443469676,3.0,19.0,
23.621895784968242,2.0,8.0,39.26824970816263
21.39192703557459,5.0,18.0,63.93682816248375
20.73105030929561,1.0,11.0,43.37226116570476
12.868984357704072,4.0,12.0,47.66686784291234
23.474054599425457,3.0,20.0,60.245879286683454
21.56040530236788,4.0,6.0,37.658743277594986
,1.0,10.0,30.769277099036103
17.326626737894898,2.0,7.0,30.60867202248605
15.423416999768499,2.0,,52.876619364447166
14.294089001882567,5.0,13.0,55.25538854121567
24.237659309553614,1.0,20.0,53.94858582549526
11.825255329246618,5.0,13.0,48.736843954063424
22.265938429991817,4.0,7.0,47.53104530007362
20.84842241565115,1.0,10.0,39.21846494201359
23.108543466153854,1.0,7.0,38.10872598392742
,5.0,7.0,39.356910439045286
19.36778113497326,3.0,11.0,43.92550815682139
23.957720809452344,,5.0,47.47208049419685
31.32575636434408,4.0,12.0,58.853482477917765
27.56109391296352,1.0,6.0,39.89946032763963
,2.0,20.0,56.76539710442999
22.46695514147717,4.0,9.0,46.64182632871851
21.380963943554608,5.0,20.0,70.54756962399726
14.145437498388644,1.0,11.0,37.10509109346483
26.906793518257047,3.0,20.0,69.74512486662638
,2.0,17.0,58.46075859501072
25.6948114134796,4.0,17.0,65.97421456190808
23.64772375768562,4.0,18.0,64.10702032479516
19.48721762355904,4.0,14.0,54.01002033544885
20.02190552848778,1.0,12.0,36.64382512483157
25.579753107073373,,8.0,49.86298639914423
23.56711463287169,2.0,11.0,38.84582194664837
25.546246334619415,3.0,,39.99754356614732
25.09740494292806,1.0,9.0,45.78430874760479
25.950160607875155,2.0,16.0,60.55788750839736
24.549048125376654,1.0,13.0,45.34898714486252
21.699983765040955,2.0,8.0,42.77174549670153
,3.0,,41.82887406405526
22.197297219073295,5.0,7.0,49.381674941259845
9.96080539060358,5.0,15.0,51.092102189914804
18.94452308645161,2.0,5.0,28.66058301126329
22.355778830594843,1.0,5.0,27.88861583628399
17.944588315226156,4.0,18.0,61.90399381624313
,2.0,19.0,62.871476455509104
23.65267907645858,4.0,18.0,58.07765215726449
17.34539062088802,5.0,18.0,60.06503197783152
18.659618193568548,5.0,7.0,42.11007230357842
14.949348719080096,5.0,14.0,54.0557962302449
26.97387459793812,2.0,17.0,60.20392102855504
21.487336920364037,1.0,12.0,44.79159992143878
25.015984835117198,3.0,8.0,45.2597281519825
24.724214644620858,5.0,17.0,68.98916487945935
30.049508393258527,3.0,5.0,45.24291125221139
18.219961285380904,2.0,,47.194640854238905
18.161977380725588,4.0,11.0,44.799301728501625
28.797058048190095,2.0,10.0,45.55413900693607
16.66528442641519,2.0,18.0,50.85176079688162
20.085247350813262,4.0,5.0,43.208129828182194
22.246298598848373,4.0,15.0,63.483243186800216
15.044763087543863,1.0,6.0,
24.7212266977818,5.0,17.0,67.62418946464793
20.213236283629648,1.0,20.0,55.21187239660722
15.202627835332708,3.0,10.0,
20.661758426446212,3.0,11.0,47.89696500147488
18.87180810130952,1.0,16.0,45.22285848067052
22.02946555712411,5.0,,58.8142879752526
18.46203672488678,2.0,12.0,45.17702927824086
35.54922412503502,5.0,,70.22563802716905
16.390907601082162,5.0,6.0,43.30437268654203
23.24968703347291,2.0,20.0,61.271360839096026
25.673368788372613,1.0,12.0,46.06517521201744
23.011151889516466,1.0,13.0,48.053646364950225
19.563125408833844,2.0,6.0,33.27329666487305
24.343172457575776,1.0,9.0,37.443741674922485
22.335605293683667,5.0,12.0,54.78107289626001
23.27413039225847,1.0,8.0,
18.554569740299996,4.0,18.0,58.881601155401164
19.24493332051495,2.0,15.0,49.904420854089565
23.224077886319847,3.0,16.0,57.67352192452968
30.033802576268116,1.0,20.0,68.3005520894188
23.752661949970754,2.0,18.0,56.86365877506837
19.327537258092587,2.0,7.0,38.226032796883835
14.22966601954009,4.0,7.0,30.769793318504373
17.791123956619188,2.0,9.0,39.175172363822924
20.82998976405747,,7.0,43.811259173870596
29.855924567065703,3.0,15.0,59.59800213481057
26.018920341005675,2.0,12.0,54.7759766727152
18.07128594881193,3.0,19.0,
21.175637652965666,5.0,18.0,72.31153836798494
22.205114735252977,3.0,20.0,62.16778031899416
,3.0,8.0,43.622592981958825
29.273110836374045,2.0,16.0,54.05763345762958
,4.0,5.0,45.97732092891226
12.403096012018636,3.0,,36.46775253200441
17.16991692552348,4.0,6.0,39.280189015988235
33.35394209660003,2.0,5.0,40.84101791941532
22.943441703080307,,13.0,56.64803416244959
26.09354770501426,3.0,,
26.112466833658846,5.0,14.0,177.43422607734848
28.612881471019467,2.0,14.0,56.44134184631806
24.8863929630664,5.0,12.0,61.278449311163136
17.198123818032247,1.0,18.0,43.670035734008124
23.418163947072788,3.0,17.0,54.60654242571557
26.57318655335152,4.0,11.0,53.845194872311446
16.608683926102167,1.0,19.0,128.62668558438816
27.71797897178549,3.0,18.0,66.8608775218957
24.74117804307511,3.0,19.0,61.75902041609024
27.334107213318767,2.0,14.0,49.44930884196531
23.92678080060889,3.0,13.0,48.60306928319605
26.3317331666343,2.0,5.0,
17.3065399268061,1.0,8.0,28.254395520231384
27.08858353115341,3.0,11.0,58.38594256461218
23.57175802571729,4.0,17.0,60.28001525940907
26.587034855574892,5.0,20.0,69.47877860345764
22.831053181981424,3.0,16.0,60.09777805044761
26.89865693772896,3.0,7.0,40.62019169264502
23.387491098652784,1.0,12.0,43.93319725115393
20.31342459501939,1.0,9.0,37.35466765910117
20.55243189197727,1.0,11.0,39.35600954977988
9.563429053054346,1.0,13.0,30.059506995241303
14.038460882346493,1.0,16.0,39.372110079964614
24.969107298099754,3.0,6.0,38.11843464009388
21.652968322541582,5.0,18.0,65.3518359155993
20.934180073224006,2.0,12.0,46.239278191555805
25.49162578706067,,10.0,
26.247021969374416,5.0,15.0,65.53943376156678
28.606327228543666,,17.0,
25.88111348941594,5.0,,66.23718413963094
30.134930755408654,1.0,14.0,53.724726676464975
23.615500519438427,1.0,,58.47375436842114
20.217094633164404,2.0,19.0,58.48905174235779
13.450583601093728,2.0,18.0,46.362754521831896
24.8385852925078,4.0,11.0,52.216002769792375
20.0593459320091,3.0,20.0,62.825898170779524
23.914296119823952,3.0,6.0,37.412539751922274
17.3471938702116,2.0,9.0,39.6208509396105
23.19902844734905,2.0,20.0,58.498600548669316
22.886673674810147,1.0,12.0,44.0938920127167
19.680797406017085,4.0,18.0,59.447969153635256
19.151624436325818,1.0,17.0,44.90211359092849
28.79146828110132,5.0,16.0,
,5.0,11.0,54.23103832967145
25.25608185181658,2.0,18.0,54.82516353858226
22.045957431827926,1.0,,42.66803286159802
30.12067627575167,4.0,18.0,74.17840424749045
28.750377057170695,4.0,16.0,67.07958604589456
25.077075456621337,3.0,9.0,50.563643722620895
28.81954815864815,1.0,14.0,54.22832388486068
18.908586207081512,3.0,17.0,58.68128933291356
22.323435837750797,3.0,14.0,54.83432694105048
24.81491813208896,3.0,18.0,62.66044719198329
28.47663740045435,5.0,19.0,
24.559403548326785,2.0,18.0,60.10627462494341
27.03677981590014,5.0,11.0,54.92565361368934
19.634704211337752,3.0,17.0,54.821522577717964
21.725245398729427,1.0,19.0,49.213200048639294
25.7719500206259,5.0,13.0,60.66831023786439
22.360119286640863,3.0,9.0,37.213310073191515
22.56534766475261,3.0,10.0,48.12856674798989
20.044895575519046,4.0,8.0,45.90984999754309
22.392206154401443,3.0,17.0,52.65646047095062
21.051951951240635,3.0,5.0,31.257529092693147
29.79625118229933,1.0,5.0,38.00144660811008
21.343288984759717,1.0,14.0,46.278665784838495
28.53553196034548,1.0,19.0,61.00364597845434
17.351059673633266,4.0,12.0,46.876926723747225
,1.0,8.0,35.627050018185365
16.03031121016072,3.0,11.0,40.6972759045481
24.8871152085472,2.0,9.0,41.51400213403189
18.99448655331908,2.0,16.0,47.59746779624578
19.65091131836627,2.0,7.0,33.18808238947088
33.216821841392495,1.0,,53.04712827905875
16.63482816020587,5.0,,57.701894244056085
17.339915056903394,1.0,14.0,47.5006084760725
22.758384375858462,4.0,6.0,45.2369992627004
22.269864947747692,4.0,19.0,64.71534032188258
15.186625094894751,3.0,5.0,34.95631134564025
25.346621563769084,1.0,17.0,50.4922389470293
30.18942085272057,4.0,16.0,70.8831500833502
15.678977484143921,2.0,19.0,55.36523559906412
20.427080632316176,3.0,18.0,52.54088097469662
21.014704994308808,1.0,,38.32013754634471
14.950841401020924,5.0,8.0,42.33117374750556
27.35499168531517,3.0,18.0,65.14868273381322
14.04942049218306,5.0,,53.016030010643625
21.571215155586515,2.0,,48.93035971591403
19.144919661693503,3.0,17.0,56.44148031769365
20.964534890247055,4.0,10.0,46.80653618799437
19.446639324200625,3.0,19.0,61.931390733765916
20.43521039045694,3.0,15.0,54.88584465579421
16.63909932860416,3.0,17.0,56.76094333712104
9.632826378689174,,7.0,28.82553576562435
19.49151704827923,4.0,15.0,56.12868177039887
29.850876052647422,3.0,,45.986851835290494
26.29972161229061,2.0,9.0,46.324894710299844
22.3398138620504,2.0,17.0,52.09787446254224
15.568817132247165,2.0,15.0,44.85532215246978
23.623628094654222,1.0,6.0,29.307773318343248
17.18268431773046,3.0,17.0,55.044608076625494
22.701401989390412,1.0,10.0,43.26363437356056
21.325753748348273,3.0,20.0,55.1373133094641
26.600336371364847,2.0,5.0,36.43101123325516
21.93697252361262,3.0,20.0,63.64510830359995
16.451294594200963,4.0,7.0,38.5769507446401
12.056682063310431,5.0,20.0,61.13210440929461
22.24630378032544,2.0,11.0,43.448678595563955
21.64861824181098,1.0,7.0,31.17636950566897
,5.0,9.0,47.88721800281812
16.763824084132967,2.0,,49.83479639840473
15.309374546386438,2.0,17.0,49.68267371708463
20.717477936252926,5.0,11.0,50.93563375637328
29.965697087911487,1.0,15.0,
25.611171930096035,,11.0,54.23239793659632
20.67346581869394,5.0,11.0,54.2459804943058
21.392657854893173,5.0,9.0,45.66263667545656
15.14633565136176,5.0,13.0,
25.951797498794765,4.0,8.0,51.571329690082635
20.89925569005617,4.0,8.0,40.57624381796807
20.02516367472017,4.0,5.0,40.09285039375105
20.762418088920533,2.0,8.0,31.241134058935494
22.135103297567948,3.0,15.0,51.32095770457621
24.80899831896643,5.0,13.0,54.90690050915967
26.27199216755294,2.0,13.0,52.398780421302256
36.035124101108536,,20.0,62.5909869809368
27.261565729065843,4.0,7.0,42.79985789287944
18.259466937191682,5.0,18.0,61.45146349277756
25.73933932946818,2.0,5.0,38.08912868319598
29.047031712142456,4.0,10.0,54.45224204589926
22.96679520665099,1.0,11.0,40.22511762466648
20.16200870813987,5.0,10.0,49.77297053726848
22.004497340983132,4.0,8.0,50.35296820801173
14.310036633826098,1.0,11.0,30.29579521673412
15.015423077229833,2.0,20.0,50.41513303614002
28.878932895947266,4.0,9.0,
18.489557908718595,4.0,18.0,61.15194502583328
20.521655285264377,3.0,16.0,
27.791153564127473,1.0,6.0,
16.888322834125756,5.0,7.0,38.55935273666843
20.11734770510462,3.0,20.0,58.86537384373518
7.802039424853104,1.0,13.0,32.39016281823554
20.56927630523468,4.0,9.0,47.30559029160273
23.681327460681793,3.0,8.0,37.34864644026604
17.600558692408512,3.0,17.0,51.487070621111314
28.935581629104625,2.0,14.0,58.71893585651759
31.867388788868965,1.0,10.0,41.51023424671643
20.374359245058304,2.0,8.0,35.24964384138507
20.217801594485596,1.0,12.0,42.818826202544244
23.004365035774637,5.0,6.0,47.27618376300792
21.555372034858177,1.0,15.0,47.46271004414162
24.068048452727673,5.0,11.0,58.935543491276775
15.62224090484089,2.0,16.0,47.774248799366376
25.954657207133202,5.0,7.0,47.91055202956712
26.251495276137444,4.0,18.0,65.89687710978815
26.579462957684395,3.0,20.0,65.58086944729568
13.058125447513191,3.0,16.0,44.64413360097983
15.751364382850808,2.0,5.0,22.501925237656184
21.933260824104902,2.0,16.0,54.951578853808876
18.112094525759115,1.0,10.0,40.10878929398036
12.659976166585082,2.0,8.0,35.12145954659944
28.2630395059198,4.0,,70.98909889061935
21.652178708264117,2.0,19.0,57.60155041065006
25.530733942883014,4.0,6.0,42.75667938487335
24.126308049366223,2.0,14.0,52.081292824491385
9.545595529166917,3.0,5.0,25.406975009821757
19.41102506649051,4.0,7.0,
23.235330575907742,4.0,17.0,62.251232604464086
22.89890678725598,1.0,17.0,50.369114446003096
22.31202225263491,3.0,18.0,58.135264087220975
23.018536539714017,5.0,10.0,49.545385113593824
15.27269375835131,2.0,14.0,44.67841679657092
22.78475836648151,,6.0,31.573093230232054
22.504353575251404,1.0,14.0,46.05988428908821
22.74883896561466,1.0,14.0,40.78820660432347
27.463723946198495,5.0,17.0,66.29427825006046
24.056103004278558,1.0,7.0,32.64221554906934
28.804902836869836,4.0,14.0,63.60463801700968
18.448936495803945,1.0,17.0,42.41888687556775
,4.0,18.0,54.7434341712955
26.330458817229754,4.0,7.0,45.083939187477924
19.27216933696525,1.0,8.0,32.78278524714025
8.399472394100174,2.0,14.0,30.570337160542305
18.93027011145327,4.0,16.0,51.35236748774131
22.16430503303399,5.0,,64.07074752885148
18.478173474005374,2.0,18.0,53.502751704141595
21.282770571385125,3.0,16.0,54.774137837612784
24.710631568847248,1.0,15.0,51.622163055213385
17.94741802551217,3.0,19.0,
,2.0,12.0,42.40925591685301
28.98423807679485,3.0,15.0,58.68372797310683
14.988380550762313,4.0,5.0,32.94509760832658
26.815462715465095,4.0,14.0,54.53585217163929
19.234146548729903,5.0,16.0,62.815542188227546
20.99334902847062,3.0,,62.36089197437539
25.254461015715606,2.0,19.0,62.327734148081326
20.961668693878096,4.0,14.0,
20.024193595123375,1.0,9.0,30.798969612374
25.408287591343786,5.0,18.0,71.15671208769888
24.07260209148402,1.0,18.0,53.65266203854502
,5.0,18.0,
18.18112347044846,4.0,5.0,36.62765611791362
19.697595985152056,2.0,14.0,
,1.0,5.0,33.97249856957364
18.054009755457077,4.0,12.0,46.65435272065943
18.40039845721968,2.0,17.0,52.95935515044751
17.98060931646521,1.0,10.0,30.3665088814989
16.353416849819855,5.0,18.0,63.441945775100194
20.794493857986655,4.0,20.0,62.184578122862874
24.654419969302495,,18.0,60.597710824371944
20.846710021167407,2.0,9.0,40.43809767500344
21.155779651466283,2.0,5.0,33.35648915411303
22.827509569564985,2.0,19.0,62.994290878339655
19.475797270741875,2.0,20.0,52.70896430489305
24.33276764253484,1.0,17.0,47.768735418939706
19.922211492783468,3.0,17.0,58.41927628865147
,2.0,9.0,41.08953002710807
28.335331527440715,5.0,7.0,48.805099075688055
28.329133390565282,5.0,8.0,54.62729179327778
21.228667575659394,2.0,10.0,41.83942038939077
21.65670156821899,1.0,10.0,38.8754238952473
22.57131385469564,2.0,17.0,122.60000290142318
14.550602869364317,1.0,14.0,37.7321596971541
20.729918160024706,1.0,20.0,51.686121078565705
21.196667975703388,3.0,7.0,42.183851875559554
15.281234314106946,5.0,13.0,50.50143334343727
19.506112722591872,2.0,12.0,45.68818958985653
20.53197151726424,4.0,10.0,50.36334329125765
19.416994155199603,2.0,15.0,43.85652192895044
26.023729062772254,5.0,11.0,55.82772317972491
17.397558523025225,2.0,18.0,55.331433009973914
15.596783795305996,3.0,12.0,44.05565581751161
14.583531150059974,4.0,17.0,51.81596590853727
29.796619853446657,4.0,19.0,69.81980110162996
16.857343752023286,4.0,10.0,44.32367494870865
19.682573811880374,5.0,9.0,45.764987894921575
21.477828100876554,4.0,9.0,44.82132533160213
22.882222503056447,3.0,7.0,45.49301971428549
25.97181684015163,3.0,6.0,41.408337990716326
22.973374111983336,2.0,14.0,50.332923009668484
27.023964552816217,2.0,7.0,45.235190569199844
25.209330057721367,1.0,,36.3496292134127
19.364118759301235,2.0,13.0,46.74135216689162
31.376109194451686,5.0,13.0,68.72918227649875
22.591372078041818,5.0,12.0,54.62875414961889
11.28095219601229,3.0,18.0,52.33538454692087
20.669496904923246,2.0,13.0,44.479841956675344
25.853874471610244,3.0,6.0,37.82891988538658
18.052779560822138,3.0,6.0,34.675198397165474
25.188020290022905,4.0,5.0,45.29186685690295
17.314920002778916,4.0,20.0,63.57728269899342
22.96506467872459,5.0,11.0,49.8990073750699
20.87730699269928,5.0,18.0,61.4314001968021
25.44331523545904,,12.0,49.48927235055373
9.195969754076696,2.0,18.0,41.49104305788079
23.441520363534682,5.0,18.0,65.74145751594952
15.603637535247302,3.0,18.0,52.429582968324304
,2.0,,45.030901319267315
15.905335747403612,2.0,17.0,46.7312466072121
20.50957836488737,3.0,8.0,41.359018097374104
24.924169573026692,,,47.10695546891373
30.799537339589833,5.0,19.0,77.21462133811049
16.215077940862184,5.0,18.0,60.977187131900834
13.733189003035653,2.0,7.0,32.242330650027164
20.62671503456747,4.0,16.0,62.575497572055504
16.44563400075932,2.0,17.0,47.55685207530121
20.264469751336428,1.0,15.0,45.13864867530538
14.048038549709528,3.0,,52.345672277222945
29.024930148028908,1.0,17.0,58.48411490586283
21.737201718480755,3.0,19.0,60.0437288378677
28.365152377712278,3.0,10.0,50.499582342271076
28.896374687817058,5.0,6.0,45.43085843611416
25.15403293491597,5.0,18.0,67.85746293058766
23.594866610922004,3.0,12.0,52.53756104948002
28.14475250442625,5.0,16.0,66.57388924283309
20.710317209849624,3.0,8.0,35.08693859926679
14.969521824200031,1.0,11.0,
28.32184969647161,3.0,9.0,49.1326201878316
24.683755068683517,,10.0,37.31329479226626
23.754194695565573,5.0,8.0,50.15546611995941
19.65924678316555,1.0,8.0,29.657809826987705
17.905113724232308,2.0,9.0,46.29607931615879
20.720712807565686,2.0,8.0,37.13886612200928
20.48963720652937,2.0,5.0,36.291631514456185
17.949737072344227,5.0,8.0,44.45283220470733
26.480648875898407,2.0,13.0,58.86512688044887
16.3960806061576,,12.0,46.991670044853606
25.571887809492264,,,51.14323537134684
18.46358060639616,3.0,12.0,46.687223942043914
20.163943724237527,2.0,12.0,44.0361135206376
18.78111330725452,5.0,13.0,55.45436044508024
22.405471935481465,4.0,18.0,56.44117879106709
22.607477647425057,3.0,8.0,42.163972298919184
26.561400097154845,2.0,15.0,53.54553346625432
27.94146679295845,,10.0,44.08835893401502
30.428977407891093,5.0,14.0,65.8244067588794
21.642761760094753,5.0,16.0,56.86680280592773
20.297402449213795,4.0,12.0,54.87589117847025
30.273661974229366,4.0,15.0,67.52658299151989
12.229710376907295,4.0,17.0,54.99600858503446
,5.0,,
27.410218827010024,5.0,8.0,53.95034194809403
25.62630351083529,1.0,19.0,57.86276312888949
13.94087442128357,5.0,5.0,36.76006482267491
29.53498065318248,1.0,12.0,46.684597315715244
22.7124144965871,5.0,6.0,40.24924251284175
14.640625129824896,3.0,13.0,47.75655360121438
26.650068817996353,4.0,12.0,53.91348519379972
23.87062253714267,2.0,20.0,59.8540245872471
17.64404767293451,5.0,14.0,56.13897096408873
21.20318658245546,5.0,19.0,63.81164466407382
32.533162136359415,5.0,14.0,68.24414482963086
25.24933401997817,1.0,6.0,37.715694696530136
24.05061422123945,5.0,14.0,56.9719379680353
,3.0,11.0,56.02506806994123
16.933000640189928,3.0,10.0,36.174245998510614
24.107372027341384,3.0,,51.27639755905188
18.27435729563441,1.0,15.0,
20.318651967542063,,5.0,34.64836774015763
27.475382783165685,4.0,9.0,54.981049677736365
31.96696308710999,4.0,6.0,52.809246625766775
18.455479756376835,4.0,,40.94596658826888
20.271861258332,5.0,15.0,62.07883702180095
16.21672779080405,3.0,,43.3168562495327
23.942450311383944,4.0,7.0,
20.45949662574554,2.0,19.0,
20.51096798542155,5.0,13.0,54.18607491062002
13.503901503845576,5.0,9.0,44.42409722561801
,,5.0,40.83066547471635
20.243390694593536,2.0,12.0,40.402458088308485
25.583623690552024,1.0,8.0,39.35451342976854
21.868581694801353,4.0,7.0,44.48115663924567
24.002288659313944,4.0,20.0,
27.55838923190926,4.0,18.0,67.66995834460732
28.983600835799066,3.0,19.0,68.10255494976231
16.765503414289512,5.0,9.0,42.845592557541906
,3.0,16.0,56.72104834144432
20.050596951200788,4.0,13.0,54.37801858298588
29.73676439046514,1.0,,57.15683337026522
7.839527270251137,2.0,10.0,24.341886114849377
23.384964787136614,5.0,15.0,62.065032266450274
19.704624708193943,2.0,9.0,42.94604306608777
18.236054739735295,1.0,12.0,44.10219133549438
